,volume,part,chapter,text,cs,num-switches-intraturn,num-switches-interturn,num-switches-intrasent
10,Том_1,1,1,"['—', 'Monsieur', 'le', 'baron', 'de', 'Funke', 'a', 'été', 'recommandé', 'à', 'l’impératrice', '-', 'mère', 'par', 'sa', 'soeur', ',', '—', 'только', 'сказала', 'она', 'грустным', ',', 'сухим', 'тоном', '.', 'В', 'то', 'время', ',', 'как', 'Анна', 'Павловна', 'назвала', 'императрицу', ',', 'лицо', 'ее', 'вдруг', 'представило', 'глубокое', 'и', 'искреннее', 'выражение', 'преданности', 'и', 'уважения', ',', 'соединенное', 'с', 'грустью', ',', 'чтò', 'с', 'ней', 'бывало', 'каждый', 'раз', ',', 'когда', 'она', 'в', 'разговоре', 'упоминала', 'о', 'своей', 'высокой', 'покровительнице', '.', 'Она', 'сказала', ',', 'что', 'ее', 'вели', 'чество', 'изволила', 'оказать', 'барону', 'Функе', 'beaucoup', 'd’estime', ',', 'и', 'опять', 'взгляд', 'ее', 'подернулся', 'грустью', '.']","['', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",3,0,2
11,Том_1,1,1,"['—', 'Mais', 'à', 'propos', 'de', 'votre', 'famille', ',', '—', 'сказала', 'она', ',', '—', 'знаете', 'ли', ',', 'что', 'ваша', 'дочь', 'с', 'тех', 'пор', ',', 'как', 'выезжает', ',', 'fait', 'les', 'délices', 'de', 'tout', 'le', 'monde', '.', 'On', 'la', 'trouve', 'belle', ',', 'comme', 'le', 'jour', '.']","['', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '']",2,0,1
12,Том_1,1,1,"['—', 'Que', 'voulez', '-', 'vous', '?', 'Lafater', 'aurait', 'dit', 'que', 'je', 'n’ai', 'pas', 'la', 'bosse', 'de', 'la', 'paternité', ',', '—', 'сказал', 'князь', '.']","['', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', '']",1,0,1
13,Том_1,1,1,"['—', 'Чтò', 'ж', 'мне', 'делать', '?', '—', 'сказал', 'он', 'наконец', '.', '—', 'Вы', 'знаете', ',', 'я', 'сделал', 'для', 'их', 'воспитания', 'все', ',', 'чтò', 'может', 'отец', ',', 'и', 'оба', 'вышли', 'des', 'imbéciles', '.', 'Ипполит', ',', 'по', 'крайней', 'мере', ',', 'покойный', 'дурак', ',', 'а', 'Анатоль', '—', 'беспокойный', '.', 'Вот', 'одно', 'различие', ',', '—', 'сказал', 'он', ',', 'улыбаясь', 'более', 'неестественно', 'и', 'одушевленно', ',', 'чем', 'обыкновенно', ',', 'и', 'при', 'этом', 'особенно', 'резко', 'выказывая', 'в', 'сложившихся', 'около', 'его', 'рта', 'морщинах', 'что', '-', 'то', 'неожиданно', '-', 'грубое', 'и', 'неприятное', '.']","['', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'non-ru', 'non-ru', '', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '']",2,0,1
14,Том_1,1,1,"['—', 'Je', 'suie', 'votre', 'верный', 'раб', ',', 'et', 'à', 'vous', 'seule', 'je', 'puis', 'l’avouer', '.', 'Мои', 'дети', '—', 'ce', 'sont', 'les', 'entraves', 'de', 'mon', 'existence', '.', 'Это', 'мой', 'крест', '.', 'Я', 'так', 'себе', 'объясняю', '.', 'Que', 'voulez', 'vous', '?', '..', '—', 'Он', 'помолчал', ',', 'выражая', 'жестом', 'свою', 'покорность', 'жестокой', 'судьбе', '.']","['', 'non-ru', 'non-ru', 'non-ru', 'ru', 'ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', '', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",7,0,2
15,Том_1,1,1,"['—', 'Вы', 'никогда', 'не', 'думали', 'о', 'том', ',', 'чтобы', 'женить', 'вашего', 'блудного', 'сына', 'Анатоля', '.', 'Говорят', ',', '—', 'сказала', 'она', ',', '—', 'что', 'старые', 'девицы', 'ont', 'la', 'manie', 'des', 'mariages', '.', 'Я', 'еще', 'не', 'чувствую', 'за', 'собою', 'этой', 'слабости', ',', 'но', 'у', 'меня', 'есть', 'одна', 'petite', 'personne', ',', 'которая', 'очень', 'несчастлива', 'с', 'отцом', ',', 'une', 'parente', 'à', 'nous', ',', 'une', 'princesse', 'Болконская', '.', '—', 'Князь', 'Василий', 'не', 'отвечал', ',', 'хотя', 'с', 'свойственною', 'светским', 'людям', 'быстротой', 'соображения', 'и', 'памяти', 'показал', 'движением', 'головы', ',', 'что', 'он', 'принял', 'к', 'соображению', 'эти', 'сведения', '.']","['', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', '', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",6,0,2
16,Том_1,1,1,"['—', 'Чтò', 'будет', 'через', 'пять', 'лет', ',', 'если', 'это', 'пойдет', 'так', '?', 'Voilà', 'l’avantage', 'd’être', 'père', '.', 'Она', 'богата', ',', 'ваша', 'княжна', '?']","['', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', '', 'ru', 'ru', '']",2,0,0
17,Том_1,1,1,"['—', 'Отец', 'очень', 'богат', 'и', 'скуп', '.', 'Он', 'живет', 'в', 'деревне', '.', 'Знаете', ',', 'этот', 'известный', 'князь', 'Болконский', ',', 'отставленный', 'еще', 'при', 'покойном', 'императоре', 'и', 'прозванный', '«', 'прусским', 'королем', '»', '.', 'Он', 'очень', 'умный', 'человек', ',', 'но', 'со', 'странностями', 'и', 'тяжелый', '.', 'La', 'pauvre', 'petite', 'est', 'malheureuse', ',', 'comme', 'les', 'pierres', '.', 'У', 'нее', 'брат', ',', 'вот', 'чтò', 'недавно', 'женился', 'на', 'Lise', 'Мейнен', ',', 'адъютант', 'Кутузова', '.', 'Он', 'будет', 'нынче', 'у', 'меня', '.']","['', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'non-ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '']",4,0,1
18,Том_1,1,1,"['—', 'Ecoutez', ',', 'chère', 'Annette', ',', '—', 'сказал', 'князь', ',', 'взяв', 'вдруг', 'свою', 'собеседницу', 'за', 'руку', 'и', 'пригибая', 'ее', 'почему', '-', 'то', 'книзу', ',', '—', 'Arrangez', '-', 'moi', 'cette', 'affaire', 'et', 'je', 'suis', 'votre', 'вернейший', 'раб', 'à', 'tout', 'jamais', '(', 'pan', ',', 'comme', 'mon', 'староста', 'm’écrit', 'des', 'донесенья', ':', 'покой', '-', 'ер', '-', 'п', ')', '.', 'Она', 'хорошей', 'фамилии', 'и', 'богата', '.', 'Всё', ',', 'чтò', 'мне', 'нужно', '.']","['', 'non-ru', '', 'non-ru', 'non-ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'ru', 'ru', '', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'ru', 'non-ru', 'non-ru', 'ru', '', 'ru', '', 'ru', '', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '']",7,0,1
19,Том_1,1,1,"['—', 'Attendez', ',', '—', 'сказала', 'Анна', 'Павловна', ',', 'соображая', '.', '—', 'Я', 'нынче', 'же', 'поговорю', 'Lise', '(', 'la', 'femme', 'du', 'jeune', 'Болконский', ')', '.', 'И', ',', 'может', 'быть', ',', 'это', 'уладится', '.', 'Ce', 'sera', 'dans', 'votre', 'famille', ',', 'que', 'je', 'ferai', 'mon', 'apprentissage', 'de', 'vieille', 'fille', '.', '\n']","['', 'non-ru', '', '', 'ru', 'ru', 'ru', '', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'ru', '', '', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', '']",4,0,2
