,volume,part,chapter,text,cs,num-switches-intraturn,num-switches-interturn,num-switches-intrasent
0,Том_2,1,1,"['—', 'Я', '?', '—', 'переспросила', 'Наташа', ',', 'и', 'счастливая', 'улыбка', 'осветила', 'ее', 'лицо', '.', '—', 'Ты', 'видел', 'Duport’a', '?']","['', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'non-ru', '']",1,0,1
1,Том_2,1,1,"['—', 'Отчего', 'страшный', '?', '—', 'спросил', 'Nicolas', '.', '—', 'Нет', ',', 'Васька', 'славный', '.']","['', 'ru', 'ru', '', '', 'ru', 'non-ru', '', '', 'ru', '', 'ru', 'ru', '']",2,0,1
2,Том_2,1,2,"['—', 'Ежели', 'бы', 'не', 'было', 'Багратиона', ',', 'il', 'faudrait', 'l’inventer', ',', '—', 'сказал', 'шутник', 'Шиншин', ',', 'пародируя', 'слова', 'Вольтера', '.', 'Про', 'Кутузова', 'никто', 'не', 'говорил', ',', 'и', 'некоторые', 'шопотом', 'бранили', 'его', ',', 'называя', 'придворною', 'вертушкой', 'и', 'старым', 'сатиром', '.']","['', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
3,Том_2,1,3,"['В', 'дверях', 'передней', 'показался', 'Багратион', ',', 'без', 'шляпы', 'и', 'шпаги', ',', 'которые', 'он', ',', 'по', 'клубному', 'обычаю', ',', 'оставил', 'у', 'швейцара', '.', 'Он', 'был', 'не', 'в', 'смушковом', 'картузе', 'с', 'нагайкой', 'через', 'плечо', ',', 'как', 'видел', 'его', 'Ростов', 'в', 'ночь', 'накануне', 'Аустерлицкого', 'сражения', ',', 'а', 'в', 'новом', 'узком', 'мундире', 'с', 'русскими', 'и', 'иностранными', 'орденами', 'и', 'с', 'Георгиевскою', 'звездой', 'на', 'левой', 'стороне', 'груди', '.', 'Он', 'видимо', 'сейчас', ',', 'перед', 'обедом', ',', 'подстриг', 'волосы', 'и', 'бакенбарды', ',', 'чтò', 'невыгодно', 'изменяло', 'его', 'физиономию', '.', 'На', 'лице', 'его', 'было', 'что', '-', 'то', 'наивно', '-', 'праздничное', ',', 'дававшее', ',', 'в', 'соединении', 'с', 'его', 'твердыми', ',', 'мужественными', 'чертами', ',', 'даже', 'несколько', 'комическое', 'выражение', 'его', 'лицу', '.', 'Беклешов', 'и', 'Федор', 'Петрович', 'Уваров', ',', 'приехавшие', 'с', 'ним', 'вместе', ',', 'остановились', 'в', 'дверях', ',', 'желая', ',', 'чтоб', 'он', ',', 'как', 'главный', 'гость', ',', 'прошел', 'вперед', 'их', '.', 'Багратион', 'смешался', ',', 'не', 'желая', 'воспользоваться', 'их', 'учтивостью', ';', 'произошла', 'остановка', 'в', 'дверях', ',', 'и', 'наконец', 'Багратион', 'всё', '-', 'таки', 'прошел', 'вперед', '.', 'Он', 'шел', ',', 'не', 'зная', 'куда', 'девать', 'руки', ',', 'застенчиво', 'и', 'неловко', ',', 'по', 'паркету', 'приемной', ':', 'ему', 'привычнее', 'и', 'легче', 'было', 'ходить', 'под', 'пулями', 'по', 'вспаханному', 'полю', ',', 'как', 'он', 'шел', 'перед', 'Курским', 'полком', 'в', 'Шенграбене', '.', 'Старшины', 'встретили', 'его', 'у', 'первой', 'двери', ',', 'сказав', 'ему', 'несколько', 'слов', 'о', 'радости', 'видеть', 'столь', 'дорогого', 'гостя', ',', 'и', 'не', 'дождавшись', 'его', 'ответа', ',', 'как', 'бы', 'завладев', 'им', ',', 'окружили', 'его', 'и', 'повели', 'в', 'гостиную', '.', 'В', 'дверях', 'гостиной', 'не', 'было', 'возможности', 'пройти', 'от', 'столпившихся', 'членов', 'и', 'гостей', ',', 'давивших', 'друг', 'друга', 'и', 'через', 'плечи', 'друг', 'друга', 'старавшихся', ',', 'как', 'редкого', 'зверя', ',', 'рассмотреть', 'Багратиона', '.', 'Граф', 'Илья', 'Андреич', ',', 'энергичнее', 'всех', ',', 'смеясь', 'и', 'приговаривая', ':', '«', 'пусти', ',', 'mon', 'cher', ',', 'пусти', ',', 'пусти', '»', ',', 'протолкал', 'толпу', ',', 'провел', 'гостей', 'в', 'гостиную', 'и', 'посадил', 'на', 'средний', 'диван', '.', 'Тузы', ',', 'почетнейшие', 'члены', 'клуба', ',', 'обступили', 'вновь', 'прибывших', '.', 'Граф', 'Илья', 'Андреич', ',', 'проталкиваясь', 'опять', 'через', 'толпу', ',', 'вышел', 'из', 'гостиной', 'и', 'с', 'другим', 'старшиной', 'через', 'минуту', 'явился', ',', 'неся', 'большое', 'серебряное', 'блюдо', ',', 'которое', 'он', 'поднес', 'князю', 'Багратиону', '.', 'На', 'блюде', 'лежали', 'сочиненные', 'и', 'напечатанные', 'в', 'честь', 'героя', 'стихи', '.', 'Багратион', ',', 'увидав', 'блюдо', ',', 'испуганно', 'оглянулся', ',', 'как', 'бы', 'отыскивая', 'помощи', '.', 'Но', 'во', 'всех', 'глазах', 'было', 'требование', 'того', ',', 'чтоб', 'он', 'покорился', '.', 'Чувствуя', 'себя', 'в', 'их', 'власти', ',', 'Багратион', 'решительно', ',', 'обеими', 'руками', ',', 'взял', 'блюдо', 'и', 'сердито', ',', 'укоризненно', 'посмотрел', 'на', 'графа', ',', 'подносившего', 'его', '.', 'Кто', '-', 'то', 'услужливо', 'вынул', 'из', 'рук', 'Багратиона', 'блюдо', '(', 'а', 'то', 'бы', 'он', ',', 'казалось', ',', 'намерен', 'был', 'держать', 'его', 'так', 'до', 'вечера', 'и', 'так', 'итти', 'к', 'столу', ')', 'и', 'обратил', 'его', 'внимание', 'на', 'стихи', '.', '«', 'Ну', 'и', 'прочту', '»', ',', 'как', 'будто', 'сказал', 'Багратион', 'и', 'устремив', 'усталые', 'глаза', 'на', 'бумагу', ',', 'стал', 'читать', 'с', 'сосредоточенным', 'и', 'серьезным', 'видом', '.', 'Сам', 'сочинитель', 'взял', 'стихи', 'и', 'стал', 'читать', '.', 'Князь', 'Багратион', 'склонил', 'голову', 'и', 'слушал', '.']","['ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', '', 'ru', '', 'non-ru', 'non-ru', '', 'ru', '', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
4,Том_2,1,4,"['—', 'Вот', 'видишь', 'ли', ',', 'я', 'тебе', 'в', 'двух', 'словах', 'открою', 'всю', 'тайну', 'дуэли', '.', 'Ежели', 'ты', 'идешь', 'на', 'дуэль', 'и', 'пишешь', 'завещания', 'да', 'нежные', 'письма', 'родителям', ',', 'ежели', 'ты', 'думаешь', 'о', 'том', ',', 'что', 'тебя', 'могут', 'убить', ',', 'ты', '—', 'дурак', 'и', 'наверно', 'пропал', ';', 'а', 'ты', 'иди', 'с', 'твердым', 'намерением', 'его', 'убить', ',', 'как', 'можно', 'поскорее', 'и', 'повернее', ',', 'тогда', 'всё', 'исправно', '.', 'Как', 'мне', 'говаривал', 'наш', 'костромской', 'медвежатник', ':', 'медведя', '-', 'то', ',', 'говорит', ',', 'как', 'не', 'бояться', '?', 'да', 'как', 'увидишь', 'его', ',', 'и', 'страх', 'прошел', ',', 'как', 'бы', 'только', 'не', 'ушел', '!', 'Ну', ',', 'так', '-', 'то', 'и', 'я', '.', 'A', 'demain', ',', 'mon', 'cher', '!']","['', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '']",1,0,0
5,Том_2,1,6,"['«', 'Но', 'в', 'чем', 'же', 'я', 'виноват', '?', '—', 'спрашивал', 'он', '.', '—', 'В', 'том', ',', 'что', 'ты', 'женился', 'не', 'любя', 'ее', ',', 'в', 'том', ',', 'что', 'ты', 'обманул', 'и', 'себя', 'и', 'ее', ',', '—', 'и', 'ему', 'живо', 'представилась', 'та', 'минута', 'после', 'ужина', 'у', 'князя', 'Василья', ',', 'когда', 'он', 'сказал', 'эти', 'невыходившие', 'из', 'него', 'слова', ':', '«', 'Je', 'vous', 'aime', '»', '.', 'Всё', 'от', 'этого', '!', 'Я', 'и', 'тогда', 'чувствовал', ',', 'думал', 'он', ',', 'я', 'чувствовал', 'тогда', ',', 'что', 'это', 'было', 'не', 'то', ',', 'что', 'я', 'не', 'имел', 'на', 'это', 'права', '.', 'Так', 'и', 'вышло', '»', '.', 'Он', 'вспомнил', 'медовый', 'месяц', ',', 'и', 'покраснел', 'при', 'этом', 'воспоминании', '.', 'Особенно', 'живо', ',', 'оскорбительно', 'и', 'постыдно', 'было', 'для', 'него', 'воспоминание', 'о', 'том', ',', 'как', 'однажды', ',', 'вскоре', 'после', 'своей', 'женитьбы', ',', 'он', 'в', '12-м', 'часу', 'дня', ',', 'в', 'шелковом', 'халате', 'пришел', 'из', 'спальни', 'в', 'кабинет', ',', 'и', 'в', 'кабинете', 'застал', 'главного', 'управляющего', ',', 'который', 'почтительно', 'поклонился', ',', 'поглядел', 'на', 'лицо', 'Пьера', ',', 'на', 'его', 'халат', 'и', 'слегка', 'улыбнулся', ',', 'как', 'бы', 'выражая', 'этою', 'улыбкой', 'почтительное', 'сочувствие', 'счастию', 'своего', 'принципала', '.']","['', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,0
6,Том_2,1,6,"['Потом', 'он', 'вспомнил', 'грубость', ',', 'ясность', 'ее', 'мыслей', 'и', 'вульгарность', 'выражений', ',', 'свойственных', 'ей', ',', 'несмотря', 'на', 'ее', 'воспитание', 'в', 'высшем', 'аристократическом', 'кругу', '.', '«', 'Я', 'не', 'какая', '-', 'нибудь', 'дура', '...', 'поди', 'сам', 'попробуй', '...', 'allez', 'vous', 'promener', '»', ',', 'говорила', 'она', '.', 'Часто', ',', 'глядя', 'на', 'ее', 'успех', 'в', 'глазах', 'старых', 'и', 'молодых', 'мужчин', 'и', 'женщин', ',', 'Пьер', 'не', 'мог', 'понять', ',', 'отчего', 'он', 'не', 'любил', 'ее', '.', 'Да', 'я', 'никогда', 'не', 'любил', 'ее', ',', 'говорил', 'себе', 'Пьер', ';', 'я', 'знал', ',', 'что', 'она', 'развратная', 'женщина', ',', 'повторял', 'он', 'сам', 'себе', ',', 'но', 'не', 'смел', 'признаться', 'в', 'этом', '.']","['ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
7,Том_2,1,6,"['«', 'Она', 'во', 'всем', ',', 'во', 'всем', 'она', 'одна', 'виновата', ',', '—', 'говорил', 'он', 'сам', 'себе', ';', '—', 'но', 'чтò', 'ж', 'из', 'этого', '?', 'Зачем', 'я', 'себя', 'связал', 'с', 'нею', ',', 'зачем', 'я', 'ей', 'сказал', 'этот', ':', '«', 'Je', 'vous', 'aime', '»', ',', 'которое', 'было', 'ложь', 'и', 'еще', 'хуже', 'чем', 'ложь', ',', 'говорил', 'он', 'сам', 'себе', '.', 'Я', 'виноват', 'и', 'должен', 'нести', '...', 'Чтò', '?', 'Позор', 'имени', ',', 'несчастие', 'жизни', '?', 'Э', ',', 'всё', 'вздор', ',', '—', 'подумал', 'он', ',', '—', 'и', 'позор', 'имени', ',', 'и', 'честь', ',', 'всё', 'условно', ',', 'всё', 'независимо', 'от', 'меня', '.']","['', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', '', '', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
8,Том_2,1,6,"['«', 'Людовика', 'XVI', 'казнили', 'за', 'то', ',', 'что', 'они', 'говорили', ',', 'что', 'он', 'был', 'бесчестен', 'и', 'преступник', '(', 'пришло', 'Пьеру', 'в', 'голову', ')', ',', 'и', 'они', 'были', 'правы', 'с', 'своей', 'точки', 'зрения', ',', 'так', 'же', 'как', 'правы', 'и', 'те', ',', 'которые', 'за', 'него', 'умирали', 'мученическою', 'смертью', 'и', 'причисляли', 'его', 'к', 'лику', 'святых', '.', 'Потом', 'Робеспьера', 'казнили', 'за', 'то', ',', 'что', 'он', 'был', 'деспот', '.', 'Кто', 'прав', ',', 'кто', 'виноват', '?', 'Никто', '.', 'А', 'жив', 'и', 'живи', ':', 'завтра', 'умрешь', ',', 'как', 'мог', 'я', 'умереть', 'час', 'тому', 'назад', '.', 'И', 'стòит', 'ли', 'того', 'мучиться', ',', 'когда', 'жить', 'остается', 'одну', 'секунду', 'в', 'сравнении', 'с', 'вечностью', '?', '»', '—', 'Но', 'в', 'ту', 'минуту', ',', 'как', 'он', 'считал', 'себя', 'успокоенным', 'такого', 'рода', 'рассуждениями', ',', 'ему', 'вдруг', 'представлялась', 'она', 'и', 'в', 'те', 'минуты', ',', 'когда', 'он', 'сильнее', 'всего', 'выказывал', 'ей', 'свою', 'неискреннюю', 'любовь', ',', 'и', 'он', 'чувствовал', 'прилив', 'крови', 'к', 'сердцу', ',', 'и', 'должен', 'был', 'опять', 'вставать', ',', 'двигаться', ',', 'и', 'ломать', ',', 'и', 'рвать', 'попадающиеся', 'ему', 'под', 'руки', 'вещи', '.', '«', 'Зачем', 'я', 'сказал', 'ей', ':', '«', 'Je', 'vous', 'aime', '?', '»', 'все', 'повторял', 'он', 'сам', 'себе', '.', 'И', 'повторив', 'десятый', 'раз', 'этот', 'вопрос', ',', 'ему', 'пришло', 'в', 'голову', 'Мольерово', ':', 'mais', 'que', 'diable', 'allait', 'il', 'faire', 'dans', 'cette', 'galère', '?', 'и', 'он', 'засмеялся', 'сам', 'над', 'собою', '.']","['', 'ru', 'non-ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', '', '', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",6,0,3
9,Том_2,1,6,"['Но', 'не', 'успел', 'еще', 'Пьер', 'решиться', 'на', 'ответ', ',', 'который', 'он', 'сделает', ',', 'как', 'сама', 'графиня', 'в', 'белом', ',', 'атласном', 'халате', ',', 'шитом', 'серебром', ',', 'и', 'в', 'простых', 'волосах', '(', 'две', 'огромные', 'косы', 'en', 'diadème', 'огибали', 'два', 'раза', 'ее', 'прелестную', 'голову', ')', 'вошла', 'в', 'комнату', 'спокойно', 'и', 'величественно', ';', 'только', 'на', 'мраморном', 'несколько', 'выпуклом', 'лбе', 'ее', 'была', 'морщинка', 'гнева', '.', 'Она', 'с', 'своим', 'всёвыдерживающим', 'спокойствием', 'не', 'стала', 'говорить', 'при', 'камердинере', '.', 'Она', 'знала', 'о', 'дуэли', 'и', 'пришла', 'говорить', 'о', 'ней', '.', 'Она', 'дождалась', ',', 'пока', 'камердинер', 'уставил', 'кофей', 'и', 'вышел', '.', 'Пьер', 'робко', 'чрез', 'очки', 'посмотрел', 'на', 'нее', ',', 'и', ',', 'как', 'заяц', ',', 'окруженный', 'собаками', ',', 'прижимая', 'уши', ',', 'продолжает', 'лежать', 'в', 'виду', 'своих', 'врагов', ',', 'так', 'и', 'он', 'попробовал', 'продолжать', 'читать', ':', 'но', 'чувствовал', ',', 'что', 'это', 'бессмысленно', 'и', 'невозможно', 'и', 'опять', 'робко', 'взглянул', 'на', 'нее', '.', 'Она', 'не', 'села', ',', 'и', 'с', 'презрительною', 'улыбкой', 'смотрела', 'на', 'него', ',', 'ожидая', 'пока', 'выйдет', 'камердинер', '.']","['ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'non-ru', 'non-ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
