,volume,part,chapter,text,cs,num-switches-intraturn,num-switches-interturn,num-switches-intrasent
18,Эпилог,1,9,"['—', 'Ну', ',', 'messieurs', 'et', 'mesdames', ',', '—', 'сказал', 'Николай', 'громко', 'и', 'как', 'бы', 'весело', '(', 'графине', 'Марье', 'казалось', ',', 'что', 'это', 'нарочно', ',', 'чтоб', 'ее', 'оскорбить', ')', ',', '—', 'я', 'с', 'шести', 'часов', 'на', 'ногах', '.', 'Завтра', 'уж', 'надо', 'страдать', ',', 'а', 'нынче', 'пойти', 'отдохнуть', '.', '—', 'И', 'не', 'сказав', 'больше', 'ничего', 'графине', 'Марье', ',', 'он', 'ушел', 'в', 'маленькую', 'диванную', 'и', 'лег', 'на', 'диван', '.']","['', 'ru', '', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
19,Эпилог,1,9,"['—', 'Chère', 'Marie', ',', 'il', 'dort', ',', 'je', 'crois', ';', 'il', 'est', 'si', 'fatigué', ',', '—', 'сказала', '(', 'как', 'казалось', 'графине', 'Марье', ')', 'везде', 'встречавшаяся', 'ей', 'Соня', 'в', 'большой', 'диванной', '.', '—', 'Андрюша', 'не', 'разбудил', 'бы', 'его', '.']","['', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', '']",1,0,1
20,Эпилог,1,9,"['—', 'Ах', ',', 'какая', 'ты', 'смешная', '!', 'Не', 'по', 'хорошỳ', 'мил', ',', 'а', 'по', 'милỳ', 'хорош', '.', 'Это', 'только', 'Malvina', 'и', 'других', 'любят', 'за', 'то', ',', 'что', 'они', 'красивы', ';', 'а', 'жену', 'разве', 'я', 'люблю', '?', 'Я', 'не', 'люблю', ',', 'а', 'так', ',', 'не', 'знаю', 'как', 'тебе', 'сказать', '.', 'Без', 'тебя', 'и', 'когда', 'вот', 'так', 'у', 'нас', 'какая', '-', 'то', 'кошка', 'пробежит', ',', 'я', 'как', 'будто', 'пропал', 'и', 'ничего', 'не', 'могу', '.', 'Ну', ',', 'что', 'я', 'люблю', 'палец', 'свой', '?', 'Я', 'не', 'люблю', ',', 'а', 'попробуй', ',', 'отрежь', 'его', '...']","['', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'non-ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '']",2,0,1
21,Эпилог,1,9,"['—', 'Он', ',', 'он', ',', 'Nicolas', ',', '—', 'сказала', 'через', 'несколько', 'минут', 'графиня', 'Марья', ',', 'возвращаясь', 'в', 'комнату', '.', '—', 'Теперь', 'ожила', 'наша', 'Наташа', '.', 'Надо', 'было', 'видеть', 'ее', 'восторг', 'и', 'как', 'ему', 'досталось', 'сейчас', 'же', 'за', 'то', ',', 'что', 'он', 'просрочил', '.', '—', 'Ну', ',', 'пойдем', 'скорее', ',', 'пойдем', '!', 'Расстаньтесь', 'же', 'наконец', ',', '—', 'сказала', 'она', ',', 'улыбаясь', 'глядя', 'на', 'девочку', ',', 'жавшуюся', 'к', 'отцу', '.', 'Николай', 'вышел', ',', 'держа', 'дочь', 'за', 'руку', '.']","['', 'ru', '', 'ru', '', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', '', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
22,Эпилог,1,11,"['—', 'Как', 'мил', '!', '—', 'сказала', 'графиня', 'Марья', ',', 'глядя', 'на', 'ребенка', 'и', 'играя', 'с', 'ним', '.', '—', 'Вот', 'этого', 'я', 'не', 'понимаю', ',', 'Nicolas', ',', '—', 'обратилась', 'она', 'к', 'мужу', ',', '—', 'как', 'ты', 'не', 'понимаешь', 'прелесть', 'этих', 'чудо', '-', 'прелестей', '.']","['', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '']",2,0,1
23,Эпилог,1,12,"['Пьер', ',', 'самый', 'рассеянный', ',', 'забывчивый', 'человек', ',', 'теперь', ',', 'по', 'списку', ',', 'составленному', 'женой', ',', 'купил', 'всё', ',', 'не', 'забыв', 'ни', 'комиссий', 'матери', 'и', 'брата', ',', 'ни', 'подарков', 'на', 'платье', 'Беловой', ',', 'ни', 'игрушек', 'племянникам', '.', 'Ему', 'странно', 'показалось', 'в', 'первое', 'время', 'своей', 'женитьбы', 'это', 'требование', 'жены', '—', 'исполнить', 'и', 'не', 'забыть', 'всего', 'того', ',', 'чтò', 'он', 'взялся', 'купить', ',', 'и', 'поразило', 'серьезное', 'огорчение', 'ее', ',', 'когда', 'он', 'в', 'первую', 'свою', 'поездку', 'всё', 'перезабыл', '.', 'Ho', 'впоследствии', 'он', 'привык', 'к', 'этому', '.', 'Зная', ',', 'что', 'Наташа', 'для', 'себя', 'ничего', 'не', 'поручала', ',', 'а', 'для', 'других', 'поручала', 'только', 'тогда', ',', 'когда', 'он', 'сам', 'вызывался', ',', 'он', 'теперь', 'находил', 'неожиданное', 'для', 'самого', 'себя', 'детское', 'удовольствие', 'в', 'этих', 'покупках', 'подарков', 'для', 'всего', 'дома', 'и', 'никогда', 'ничего', 'не', 'забывал', '.', 'Ежели', 'он', 'заслуживал', 'упреки', 'от', 'Наташи', ',', 'то', 'только', 'за', 'то', ',', 'что', 'покупал', 'лишнее', 'и', 'слишком', 'дорого', '.', 'Ко', 'всем', 'своим', 'недостаткам', ',', 'по', 'мнению', 'большинства', ',', 'или', 'качествам', ',', 'по', 'мнению', 'Пьера', ',', 'неряшливости', ',', 'опущенности', ',', 'Наташа', 'присоединила', 'еще', 'скупость', '.']","['ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
24,Эпилог,1,12,"['—', 'Дорого', ',', '—', 'сказала', 'Наташа', '.', '—', 'Ну', ',', 'как', 'дети', 'рады', 'будут', 'и', 'maman', '.', 'Только', 'напрасно', 'ты', 'мне', 'это', 'купил', ',', '—', 'прибавила', 'она', ',', 'не', 'в', 'силах', 'удержать', 'улыбку', ',', 'любуясь', 'на', 'золотой', 'в', 'жемчугах', 'гребень', ',', 'которые', 'тогда', 'только', 'что', 'стали', 'входить', 'в', 'моду', '.']","['', 'ru', '', '', 'ru', 'ru', '', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'non-ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
25,Эпилог,1,12,"['Но', 'взгляды', 'эти', 'кроме', 'того', 'говорили', 'еще', 'другое', ';', 'они', 'говорили', 'о', 'том', ',', 'что', 'она', 'сделала', 'уже', 'свое', 'дело', 'в', 'жизни', ',', 'о', 'том', ',', 'что', 'она', 'не', 'вся', 'в', 'том', ',', 'чтò', 'теперь', 'видно', 'в', 'ней', ',', 'о', 'том', ',', 'что', 'и', 'все', 'мы', 'будем', 'такие', 'же', ',', 'и', 'что', 'радостно', 'покоряться', 'ей', ',', 'сдерживать', 'себя', 'для', 'этого', 'когда', '-', 'то', 'дорогого', ',', 'когда', '-', 'то', 'такого', 'же', 'полного', ',', 'как', 'и', 'мы', ',', 'жизни', ',', 'а', 'теперь', 'жалкого', 'существа', '.', 'Memento', 'mori', ',', 'говорили', 'эти', 'взгляды', '.']","['ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', '']",2,0,1
26,Эпилог,1,13,"['—', 'Это', 'чтò', 'же', ',', 'mon', 'cher', 'ami', '?', '—', 'спросила', 'графиня', ',', 'отпившая', 'свой', 'чай', 'и', 'видимо', 'желая', 'найти', 'предлог', 'для', 'того', ',', 'чтобы', 'посердиться', 'после', 'пищи', '.', '—', 'Как', 'же', 'это', 'ты', 'говоришь', ':', 'правительство', ';', 'я', 'это', 'не', 'пойму', '.']","['', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', 'non-ru', '', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
27,Эпилог,1,13,"['—', 'Да', ',', 'знаете', ',', 'maman', ',', '—', 'вмешался', 'Николай', ',', 'знавший', ',', 'как', 'надо', 'было', 'переводить', 'на', 'язык', 'матери', ',', '—', 'это', 'князь', 'Александр', 'Николаевич', 'Голицын', 'устроил', 'общество', ',', 'так', 'он', 'в', 'большой', 'силе', ',', 'говорят', '.']","['', 'ru', '', 'ru', '', 'non-ru', '', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '']",2,0,1
