,volume,part,chapter,text,cs,num-switches-intraturn,num-switches-interturn,num-switches-intrasent
0,Том_3,1,1,"['Следовательно', 'стоило', 'только', 'Меттерниху', ',', 'Румянцеву', 'или', 'Талейрану', ',', 'между', 'выходом', 'и', 'раутом', ',', 'хорошенько', 'постараться', 'и', 'написать', 'поискуснее', 'бумажку', ',', 'или', 'Наполеону', 'написать', 'к', 'Александру', ':', 'Monsieur', ',', 'mon', 'frère', ',', 'je', 'consens', 'à', 'rendre', 'le', 'duché', 'au', 'duc', ""d'Oldenbourg"", 'и', 'войны', 'бы', 'не', 'было', '.']","['ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
1,Том_3,1,1,"['Понятно', ',', 'что', 'таким', 'представлялось', 'дело', 'современникам', '.', 'Понятно', ',', 'что', 'Наполеону', 'казалось', ',', 'что', 'причиной', 'войны', 'были', 'интриги', 'Англии', '(', 'как', 'он', 'и', 'говорил', 'это', 'на', 'острове', 'св', '.', 'Елены', ')', ';', 'понятно', ',', 'что', 'членам', 'английской', 'палаты', 'казалось', ',', 'что', 'причиной', 'войны', 'было', 'властолюбие', 'Наполеона', ';', 'что', 'принцу', 'Ольденбургскому', 'казалось', ',', 'что', 'причиной', 'войны', 'было', 'совершенное', 'против', 'него', 'насилие', ';', 'что', 'купцам', 'казалось', ',', 'что', 'причиной', 'войны', 'была', 'континентальная', 'система', ',', 'разорявшая', 'Европу', ',', 'что', 'старым', 'солдатам', 'и', 'генералам', 'казалось', ',', 'что', 'главной', 'причиной', 'была', 'необходимость', 'употребить', 'их', 'в', 'дело', ';', 'легитимистам', 'того', 'времени', 'то', ',', 'что', 'необходимо', 'было', 'восстановить', 'les', 'bons', 'principes', ',', 'а', 'дипломатам', 'того', 'времени', 'то', ',', 'что', 'всё', 'произошло', 'от', 'того', ',', 'что', 'союз', 'России', 'с', 'Австрией', 'в', '1809', 'году', 'не', 'был', 'достаточно', 'искусно', 'скрыт', 'от', 'Наполеона', ',', 'и', 'что', 'неловко', 'был', 'написан', 'memorandum', 'за', '№', '178', '.', 'Понятно', ',', 'что', 'эти', 'и', 'еще', 'бесчисленное', ',', 'бесконечное', 'количество', 'причин', ',', 'количество', 'которых', 'зависит', 'от', 'бесчисленного', 'различия', 'точек', 'зрения', ',', 'представлялось', 'современникам', ';', 'но', 'для', 'нас', '—', 'потомков', ',', 'созерцающих', 'во', 'всем', 'его', 'объеме', 'громадность', 'совершившегося', 'события', 'и', 'вникающих', 'в', 'его', 'простой', 'и', 'страшный', 'смысл', ',', 'причины', 'эти', 'представляются', 'недостаточными', '.', 'Для', 'нас', 'непонятно', ',', 'чтобы', 'миллионы', 'людей', '-', 'христиан', 'убивали', 'и', 'мучали', 'друг', 'друга', ',', 'потому', 'что', 'Наполеон', 'был', 'властолюбив', ',', 'Александр', 'тверд', ',', 'политика', 'Англии', 'хитра', ',', 'и', 'герцог', 'Ольденбургский', 'обижен', '.', 'Нельзя', 'понять', ',', 'какую', 'связь', 'имеют', 'эти', 'обстоятельства', 'с', 'самым', 'фактом', 'убийства', 'и', 'насилия', ';', 'почему', 'вследствие', 'того', ',', 'что', 'герцог', 'обижен', ',', 'тысячи', 'людей', 'с', 'другого', 'края', 'Европы', 'убивали', 'и', 'разоряли', 'людей', 'Смоленской', 'и', 'Московской', 'губерний', ',', 'и', 'были', 'убиваемы', 'ими', '.']","['ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'non-ru', 'ru', '', '', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '']",4,0,1
2,Том_3,1,1,"['Наполеон', ',', 'несмотря', 'на', 'то', ',', 'что', 'ему', 'более', 'чем', 'когда', '-', 'нибудь', ',', 'теперь', ',', 'в', '1812', 'году', ',', 'казалось', ',', 'что', 'от', 'него', 'зависело', 'verser', 'или', 'не', 'verser', 'le', 'sang', 'de', 'ses', 'peuples', '(', 'как', 'в', 'последнем', 'письме', 'писал', 'ему', 'Александр', ')', 'никогда', 'более', 'как', 'теперь', 'не', 'подлежал', 'тем', 'неизбежным', 'законам', ',', 'которые', 'заставляли', 'его', '(', 'действуя', 'в', 'отношении', 'себя', ',', 'как', 'ему', 'казалось', ',', 'по', 'произволу', ')', 'делать', 'для', 'общего', 'дела', ',', 'для', 'истории', 'то', ',', 'чтò', 'должно', 'было', 'совершиться', '.']","['ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', '', 'ru', '', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'non-ru', 'ru', 'ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '']",4,0,1
3,Том_3,1,2,"['\n', '29-го', 'мая', 'Наполеон', 'выехал', 'из', 'Дрездена', ',', 'где', 'он', 'пробыл', 'три', 'недели', ',', 'окруженный', 'двором', ',', 'составленным', 'из', 'принцев', ',', 'герцогов', ',', 'королей', 'и', 'даже', 'одного', 'императора', '.', 'Наполеон', 'перед', 'отъездом', 'обласкал', 'принцев', ',', 'королей', 'и', 'императора', ',', 'которые', 'того', 'заслуживали', ',', 'побранил', 'королей', 'и', 'принцев', ',', 'которыми', 'он', 'был', 'недоволен', ',', 'одарил', 'своими', 'собственными', ',', 'т', '.', 'е', '.', 'взятыми', 'у', 'других', 'королей', 'жемчугами', 'и', 'бриллиантами', 'императрицу', 'Австрийскую', 'и', ',', 'нежно', 'обняв', 'императрицу', 'Марию', '-', 'Луизу', ',', 'как', 'говорит', 'его', 'историк', ',', 'оставил', 'ее', 'огорченною', 'разлукой', ',', 'которую', 'она', '—', 'эта', 'Мария', '-', 'Луиза', ',', 'считавшаяся', 'его', 'супругой', ',', 'несмотря', 'на', 'то', ',', 'что', 'в', 'Париже', 'оставалась', 'другая', 'супруга', '—', 'казалось', 'не', 'в', 'силах', 'была', 'перенести', '.', 'Несмотря', 'на', 'то', ',', 'что', 'дипломаты', 'еще', 'твердо', 'верили', 'в', 'возможность', 'мира', 'и', 'усердно', 'работали', 'с', 'этою', 'целью', ',', 'несмотря', 'на', 'то', '.', 'что', 'император', 'Наполеон', 'сам', 'писал', 'письмо', 'императору', 'Александру', ',', 'называя', 'его', 'Monsieur', 'mon', 'frère', 'и', 'искренно', 'уверяя', ',', 'что', 'он', 'не', 'желает', 'войны', ',', 'и', 'что', 'всегда', 'будет', 'любить', 'и', 'уважать', 'его', '—', 'он', 'ехал', 'к', 'армии', 'и', 'отдавал', 'на', 'каждой', 'станции', 'новые', 'приказания', ',', 'имевшие', 'целью', 'торопить', 'движение', 'армии', 'от', 'запада', 'к', 'востоку', '.', 'Он', 'ехал', 'в', 'дорожной', 'карете', ',', 'запряженной', 'шестериком', ',', 'окруженный', 'пажами', ',', 'адъютантами', 'и', 'конвоем', ',', 'по', 'тракту', 'на', 'Позен', ',', 'Торн', ',', 'Данциг', 'и', 'Кенигсберг', '.', 'В', 'каждом', 'из', 'этих', 'городов', 'тысячи', 'людей', 'с', 'трепетом', 'и', 'восторгом', 'встречали', 'его', '.']","['', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'non-ru', 'non-ru', 'non-ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
4,Том_3,1,2,"['Увидав', 'на', 'той', 'стороне', 'казаков', '(', 'les', 'Cosaques', ')', 'и', 'расстилавшиеся', 'степи', '(', 'les', 'Steppes', ')', ',', 'в', 'середине', 'которых', 'была', 'Moscou', 'la', 'ville', 'sainte', ',', 'столица', 'того', ',', 'подобного', 'Скифскому', ',', 'государства', ',', 'куда', 'ходил', 'Александр', 'Македонский', ',', '—', 'Наполеон', ',', 'неожиданно', 'для', 'всех', 'и', 'противно', 'как', 'стратегическим', ',', 'так', 'и', 'дипломатическим', 'соображениям', ',', 'приказал', 'наступление', 'и', 'на', 'другой', 'день', 'войска', 'его', 'стали', 'переходить', 'Неман', '.']","['ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', '', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",6,0,1
5,Том_3,1,2,"['12-го', 'числа', 'рано', 'утром', 'он', 'вышел', 'из', 'палатки', ',', 'раскинутой', 'в', 'этот', 'день', 'на', 'крутом', ',', 'левом', 'берегу', 'Немана', ',', 'и', 'смотрел', 'в', 'зрительную', 'трубу', 'на', 'выплывающие', 'из', 'Вильковисского', 'леса', 'потоки', 'своих', 'войск', ',', 'разливающихся', 'по', 'трем', 'мостам', ',', 'наведенным', 'на', 'Немане', '.', 'Войска', 'знали', 'о', 'присутствии', 'императора', ',', 'искали', 'его', 'глазами', ',', 'и', 'когда', 'находили', 'на', 'горе', 'перед', 'палаткой', 'отделившуюся', 'от', 'свиты', 'фигуру', 'в', 'сюртуке', 'и', 'шляпе', ',', 'они', 'кидали', 'вверх', 'шапки', 'и', 'кричали', ':', '«', 'Vive', 'l’Еmреrеur', '»', '!', 'и', 'одни', 'за', 'другими', ',', 'не', 'истощаясь', ',', 'вытекали', ',', 'всё', 'вытекали', 'из', 'огромного', 'скрывавшего', 'их', 'доселе', 'леса', 'и', ',', 'расстроясь', ',', 'по', 'трем', 'мостам', 'переходили', 'на', 'ту', 'сторону', '.']","['ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', '', 'non-ru', 'ru', '', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
6,Том_3,1,2,"['—', 'On', 'fera', 'du', 'chemin', 'cette', 'fois', '-', 'ci', '.', 'Oh', '!', 'quand', 'il', 's’en', 'mêle', 'lui', '-', 'même', 'ça', 'chauffe', '...', 'Nom', 'de', 'Dieu', '...', 'Le', 'voilà', '!', '....', 'Vive', 'l’Empereur', '!', 'Les', 'voilà', 'donc', 'les', 'Steppes', 'de', 'l’Asie', '!', 'Vilain', 'pays', 'tout', 'de', 'même', '.', 'A', 'revoir', ',', 'Beauché', ';', 'je', 'te', 'réserve', 'le', 'plus', 'beau', 'palais', 'de', 'Moscou', '.', 'A', 'revoir', '!', 'Bonne', 'chance', '...', 'L’as', 'tu', 'vu', ',', 'l’Empereur', '?', 'Vive', 'l’Empereur', '!', '...', 'preur', '!', 'Si', 'on', 'me', 'fait', 'gouverneur', 'aux', 'Indes', ',', 'Gérard', ',', 'je', 'te', 'fais', 'ministre', 'du', 'Cachemire', ',', 'c’est', 'arrêté', '.', 'Vive', 'l’Empereur', '!', 'Vive', '!', 'vive', '!', 'vive', '!', 'Les', 'gredins', 'de', 'Cosaques', ',', 'comme', 'ils', 'filent', '.', 'Vive', 'l’Empereur', '!', 'Le', 'voilà', '!', 'Le', 'vois', 'tu', '?', 'Je', 'l’ai', 'vu', 'deux', 'fois', 'comme', 'je', 'te', 'vois', '.', 'Le', 'petit', 'caporal', '...', 'Je', 'l’ai', 'vu', 'donner', 'la', 'croix', 'à', 'l’un', 'des', 'vieux', '...', 'Vive', 'l’Empereur', '!', '..', '—', 'говорили', 'голоса', 'старых', 'и', 'молодых', 'людей', ',', 'самых', 'разнообразных', 'характеров', 'и', 'положений', 'в', 'обществе', '.', 'На', 'всех', 'лицах', 'этих', 'людей', 'было', 'одно', 'общее', 'выражение', 'радости', 'о', 'начале', 'давно', 'ожидаемого', 'похода', 'и', 'восторга', 'и', 'преданности', 'к', 'человеку', 'в', 'сером', 'сюртуке', ',', 'стоявшему', 'на', 'горе', '.']","['', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', '', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', '', 'non-ru', '', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', 'non-ru', '', 'non-ru', 'non-ru', '', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '']",1,0,1
7,Том_3,1,2,"['Ввечеру', 'Наполеон', 'между', 'двумя', 'распоряжениями', '—', 'одно', 'о', 'том', ',', 'чтобы', 'как', 'можно', 'скорее', 'доставить', 'заготовленные', 'фальшивые', 'русские', 'ассигнации', 'для', 'ввоза', 'в', 'Россию', 'и', 'другое', 'о', 'том', ',', 'чтобы', 'расстрелять', 'саксонца', ',', 'в', 'перехваченном', 'письме', 'которого', 'найдены', 'сведения', 'о', 'распоряжениях', 'по', 'французской', 'армии', '—', 'сделал', 'третье', 'распоряжение', 'о', 'причислении', 'бросившегося', 'без', 'нужды', 'в', 'реку', 'польского', 'полковника', 'к', 'когорте', 'чести', '(', 'légion', 'd’honneur', ')', ',', 'которой', 'Наполеон', 'был', 'сам', 'главою', '.']","['ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'non-ru', 'non-ru', '', '', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
8,Том_3,1,2,"['Quos', 'vult', 'perdere', '—', 'dementat', '.', '\n']","['non-ru', 'non-ru', 'non-ru', '', 'non-ru', '', '']",0,1,0
9,Том_3,1,3,"['Борис', 'Друбецкой', ',', 'en', 'garçon', '(', 'холостяком', ')', ',', 'как', 'он', 'говорил', ',', 'оставив', 'свою', 'жену', 'в', 'Москве', ',', 'был', 'также', 'на', 'этом', 'бале', 'и', ',', 'хотя', 'не', 'генерал', '-', 'адъютант', ',', 'был', 'участником', 'на', 'большую', 'сумму', 'в', 'подписке', 'для', 'бала', '.', 'Борис', 'теперь', 'был', 'богатый', 'человек', ',', 'далеко', 'ушедший', 'в', 'почестях', ',', 'уже', 'не', 'искавший', 'покровительства', ',', 'но', 'на', 'ровной', 'ноге', 'стоявший', 'с', 'высшими', 'из', 'своих', 'сверстников', '.']","['ru', 'ru', '', 'non-ru', 'non-ru', '', 'ru', '', '', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', '', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', '', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', 'ru', '']",2,0,1
